ID,Water,Developed,Forest,Farm,Wetlands,OtherUndeveloped
27924,0,5,95,83,0,67
27925,2,33,101,92,0,5
27926,0,97,59,4,0,9
27927,0,78,64,0,0,2
27928,0,2,374,0,0,1
27929,0,7,109,14,0,0
27930,0,8,136,66,0,0
27931,0,0,258,5,0,76
27932,0,0,408,0,0,29
27933,0,0,467,0,0,8
27934,35,0,511,0,0,0
27935,0,0,605,0,0,0
27936,0,10,409,0,0,10
27937,0,9,138,0,0,81
27938,1,0,392,0,0,16
27939,0,0,278,0,0,13
27940,0,0,369,0,0,18
27941,24,2,261,3,28,0
27942,0,11,105,3,100,0
27943,0,0,383,0,3,0
27944,0,0,197,7,4,0
27945,0,17,192,0,2,0
27946,0,19,103,4,0,6
27947,0,48,55,0,0,0
27948,0,26,189,0,0,0
27949,0,68,54,0,0,0
27950,0,42,15,3,0,0
27951,0,21,66,0,0,22
27952,0,77,52,1,0,0
27953,0,57,75,0,0,0
27954,1,34,158,9,0,0
27955,0,26,83,70,0,1
27956,0,55,16,57,0,0
27957,0,28,60,2,0,0
27958,0,16,139,60,0,1
27959,2,25,109,0,0,18
27960,2,38,45,18,0,12
27961,2,18,191,14,0,0
27962,0,14,55,101,0,1
27963,0,14,55,101,0,1
27964,3,3,146,32,0,3
27965,0,30,133,40,0,0
27966,0,41,61,23,0,0
27967,0,54,60,12,0,1
27968,0,32,38,8,0,4
27969,1,13,129,15,0,0
27970,14,3,119,91,0,8
27971,2,53,54,14,0,0
27972,0,37,48,8,8,0
27973,0,39,35,0,22,0
27974,1,44,46,3,31,0
27975,0,61,62,45,0,0
27976,0,123,15,7,0,3
27977,0,135,16,0,0,0
27978,0,103,18,0,0,0
27979,0,59,52,0,0,0
27980,9,96,8,49,0,0
27981,0,45,158,6,0,0
27982,0,72,38,0,0,0
27983,0,94,4,0,0,0
27984,0,98,28,0,0,0
27985,0,122,0,0,0,0
27986,0,160,8,0,0,0
27987,0,184,17,0,0,0
27988,0,215,1,0,0,0
27989,0,21,100,1,0,23
27990,0,193,20,0,0,0
27991,0,214,1,0,0,0
27992,0,134,0,0,0,0
27993,0,102,10,0,0,0
27994,0,116,3,0,0,0
27995,0,60,166,0,0,0
27996,26,14,244,0,1,0
27997,26,14,244,0,1,0
27998,60,23,285,0,2,0
27999,60,23,285,0,2,0
28000,0,45,43,0,0,0
28001,0,92,7,0,0,0
28002,0,66,11,0,0,0
28003,0,70,44,0,0,0
28004,0,132,8,0,0,0
28005,6,59,29,0,0,0
28006,1,124,16,0,0,0
28007,0,104,3,0,0,0
28008,0,130,14,0,0,0
28009,0,86,13,0,0,0
28010,0,165,4,0,0,1
28011,0,86,24,0,0,0
28012,0,86,24,0,0,0
28013,0,117,11,3,0,0
28014,7,81,14,0,23,0
28015,11,66,29,0,0,0
28016,0,85,10,1,0,0
28017,0,136,16,0,0,0
28018,0,219,0,0,0,0
28019,0,352,0,0,0,0
28020,0,243,1,0,0,0
28021,0,323,3,0,0,0
28022,0,130,3,0,0,0
28023,0,106,7,0,0,0
28024,0,106,7,0,0,0
28025,0,217,0,0,0,0
28026,0,217,0,0,0,0
28027,0,215,0,0,0,0
28028,0,215,0,0,0,0
28029,0,218,4,0,2,0
28030,0,248,0,0,0,0
28031,0,157,7,0,0,0
28032,0,239,0,0,0,3
28033,0,117,1,0,0,0
28034,0,105,3,0,0,0
28035,0,130,0,0,0,0
28036,0,134,1,0,0,0
28037,0,103,3,2,0,0
28038,0,82,2,0,0,0
28039,0,86,0,0,0,0
28040,1,144,4,0,0,0
28041,0,84,30,0,0,0
28042,0,120,5,0,0,0
28043,0,128,2,2,0,0
28044,1,87,19,0,6,0
28045,0,59,5,0,42,0
28046,0,55,89,0,43,0
28047,0,88,47,0,0,0
28048,0,56,22,0,0,0
28049,0,38,35,0,101,0
28050,3,81,16,0,12,0
28051,0,120,44,0,0,0
28052,0,103,7,0,0,3
28053,0,107,9,0,0,2
28054,0,98,28,0,7,0
28055,0,107,20,18,0,0
28056,0,50,60,1,0,0
28057,6,43,39,61,0,0
28058,5,68,0,2,0,0
28059,0,39,36,49,0,0
28060,0,65,11,40,0,0
28061,0,108,29,0,0,0
28062,15,51,44,0,0,5
28063,0,83,53,1,0,0
28064,0,14,138,34,0,0
28065,0,57,90,20,0,0
28066,0,74,41,0,0,0
28067,112,0,166,21,3,5
28068,4,5,272,0,0,0
28069,0,6,80,65,0,0
28070,0,13,75,17,0,0
28071,0,16,132,0,32,0
28072,0,14,123,0,226,0
28073,0,52,59,0,23,38
28074,0,7,318,0,0,11
28075,0,7,329,0,0,7
28076,0,0,246,17,39,0
28077,0,10,223,0,0,26
28078,0,10,223,0,0,26
28079,0,22,250,0,0,21
28080,0,22,250,0,0,21
28081,0,1,87,165,0,1
28082,0,1,99,270,0,4
28083,0,0,21,390,0,0
28084,0,3,29,277,0,0
28085,0,26,204,98,0,0
28086,0,16,140,36,0,0
28087,0,16,140,36,0,0
28088,0,75,45,0,202,0
28089,0,75,45,0,202,0
28090,0,1,145,3,0,2
28091,0,8,180,22,0,0
28092,0,28,80,0,40,0
28093,0,28,80,0,40,0
28094,0,29,132,0,8,0
28095,0,1,69,67,44,2
28096,0,0,84,22,125,0
28097,0,0,84,22,125,0
28098,0,2,82,14,210,1
28099,0,2,82,14,210,1
28100,0,1,86,5,231,1
28101,0,1,86,5,231,1
28102,0,0,150,31,0,0
28103,0,5,228,0,21,0
28104,0,0,107,141,0,1
28105,0,0,167,69,0,35
28106,0,0,151,81,45,0
28107,0,0,151,81,45,0
28108,0,0,44,34,266,10
28109,0,0,44,34,266,10
28110,0,0,111,3,139,12
28111,0,0,111,3,139,12
28112,0,4,58,55,125,4
28113,0,0,441,0,0,4
28114,0,2,406,1,0,1
28115,0,0,177,52,0,42
28116,0,0,380,17,0,5
28117,0,0,88,88,14,14
28118,0,9,178,75,1,1
28119,0,20,135,13,0,12
28120,0,195,36,7,0,0
28121,0,31,224,2,0,7
28122,3,26,200,0,0,0
28123,0,1,359,0,0,0
28124,5,0,427,0,0,0
28125,0,0,491,0,0,43
28126,0,0,365,0,0,114
28127,0,0,658,0,0,0
28128,0,20,396,0,0,25
28129,0,38,165,0,0,60
28130,0,0,420,0,0,43
28131,0,3,409,0,0,0
28132,0,6,231,0,0,15
28133,0,10,196,1,0,17
28134,0,9,139,0,0,3
28135,0,51,40,1,0,5
28136,0,13,144,0,9,0
28137,0,15,149,0,0,0
28138,7,22,123,0,0,0
28139,0,51,37,0,0,0
28140,0,55,58,0,0,0
28141,0,72,30,0,4,2
28142,0,64,23,0,0,0
28143,0,64,68,0,0,0
28144,0,35,48,0,0,1
28145,0,96,78,2,0,1
28146,9,112,22,1,0,0
28147,1,63,44,0,0,0
28148,1,96,20,10,0,0
28149,0,55,10,16,0,3
28150,0,71,47,15,0,6
28151,0,60,58,4,0,13
28152,0,55,53,3,0,0
28153,0,32,68,64,0,0
28154,0,3,164,58,1,4
28155,0,13,52,191,0,0
28156,0,13,52,191,0,0
28157,1,24,100,10,4,2
28158,0,59,38,34,0,0
28159,1,26,102,2,0,0
28160,0,62,61,6,0,0
28161,0,6,160,18,0,2
28162,0,4,100,126,0,0
28163,0,6,91,158,0,0
28164,0,22,56,70,6,2
28165,0,66,9,2,27,0
28166,0,32,25,0,100,2
28167,2,52,109,0,20,0
28168,0,47,32,0,26,0
28169,0,154,3,0,90,0
28170,0,85,48,0,0,0
28171,0,23,278,0,0,0
28172,0,115,96,0,0,0
28173,0,114,19,0,0,0
28174,0,111,8,0,0,0
28175,0,105,36,0,0,0
28176,0,84,19,0,0,0
28177,0,125,0,0,0,0
28178,0,102,19,2,0,0
28179,0,116,1,0,0,0
28180,0,173,22,0,0,0
28181,0,256,0,0,0,0
28182,0,162,3,0,0,6
28183,0,236,0,0,0,0
28184,0,183,2,0,0,0
28185,0,120,13,0,0,0
28186,1,63,18,0,0,0
28187,0,151,1,0,0,0
28188,0,45,34,0,0,0
28189,4,20,206,5,2,2
28190,85,17,125,0,27,0
28191,85,17,125,0,27,0
28192,1,32,84,0,0,0
28193,0,65,32,0,0,0
28194,0,68,50,0,0,0
28195,0,51,19,0,0,0
28196,0,43,47,0,0,0
28197,0,83,23,0,0,0
28198,0,104,9,0,0,0
28199,0,122,8,0,0,0
28200,0,187,9,0,0,0
28201,0,96,0,0,0,0
28202,1,78,1,0,0,0
28203,0,48,12,0,0,0
28204,0,48,12,0,0,0
28205,0,115,13,0,0,0
28206,32,142,15,0,28,0
28207,7,93,37,0,0,0
28208,0,97,23,1,0,0
28209,0,141,2,0,0,0
28210,0,81,5,0,0,0
28211,0,101,8,0,0,0
28212,0,84,52,0,0,0
28213,0,168,5,0,0,0
28214,0,166,7,0,0,0
28215,0,166,7,0,0,0
28216,0,95,1,0,0,0
28217,0,95,1,0,0,0
28218,9,217,0,0,0,0
28219,0,184,4,0,0,0
28220,0,126,2,0,0,0
28221,0,280,0,0,0,0
28222,0,356,2,0,0,0
28223,0,195,0,0,0,0
28224,0,137,1,0,0,0
28225,0,87,10,0,0,0
28226,0,88,28,0,0,0
28227,0,95,3,1,0,0
28228,0,160,3,0,0,0
28229,1,110,9,0,0,0
28230,0,129,1,0,7,0
28231,0,80,46,0,0,0
28232,0,42,54,0,0,0
28233,0,112,8,0,0,0
28234,0,106,0,0,0,0
28235,0,138,12,0,37,0
28236,11,85,9,3,47,0
28237,0,80,47,0,0,0
28238,0,155,10,0,0,0
28239,0,58,26,0,0,0
28240,0,41,42,0,12,0
28241,0,69,39,0,46,0
28242,0,52,30,0,0,0
28243,0,107,37,0,0,0
28244,0,104,10,0,0,0
28245,0,111,10,0,1,0
28246,0,93,39,0,0,0
28247,0,37,56,101,0,0
28248,4,52,34,30,1,1
28249,6,31,25,10,0,0
28250,0,70,48,5,0,0
28251,0,56,45,17,0,0
28252,0,54,25,19,0,4
28253,18,43,80,3,0,1
28254,0,60,7,9,0,1
28255,0,27,145,0,0,0
28256,0,145,1,9,0,0
28257,0,49,86,2,0,2
28258,4,21,126,6,60,0
28259,147,21,94,18,0,0
28260,82,11,63,35,3,3
28261,0,51,133,0,8,2
28262,0,54,88,0,37,0
28263,0,67,45,0,36,0
28264,0,53,26,0,0,6
28265,0,8,292,1,0,0
28266,0,0,320,0,4,1
28267,0,2,89,200,0,15
28268,0,0,137,61,0,0
28269,0,31,97,17,0,19
28270,0,31,97,17,0,19
28271,0,6,44,126,0,0
28272,0,6,44,126,0,0
28273,0,0,52,23,0,254
28274,0,2,37,289,0,38
28275,0,26,85,57,0,0
28276,1,21,92,15,28,1
28277,1,21,92,15,28,1
28278,0,25,68,58,13,2
28279,0,25,68,58,13,2
28280,0,33,88,0,40,0
28281,0,36,43,0,0,1
28282,0,3,133,66,18,0
28283,1,1,57,197,57,0
28284,22,9,129,18,64,0
28285,0,0,86,90,13,23
28286,0,3,142,102,8,0
28287,0,10,52,117,0,0
28288,0,7,35,233,3,3
28289,0,7,35,233,3,3
28290,0,0,91,19,203,3
28291,0,0,91,19,203,3
28292,0,0,107,14,301,0
28293,0,0,107,14,301,0
28294,0,0,261,32,123,2
28295,0,0,261,32,123,2
28296,0,3,139,65,35,0
28297,0,3,139,65,35,0
28298,0,0,186,11,26,6
28299,0,0,186,11,26,6
28300,0,3,84,1,95,2
28301,0,0,158,0,65,8
28302,0,1,91,124,36,0
28303,0,1,77,221,0,0
28304,6,1,234,4,0,7
28305,0,0,283,1,0,31
28306,0,4,84,51,0,30
28307,0,1,202,98,2,3
28308,0,8,313,6,0,18
28309,0,18,225,0,0,36
28310,0,6,142,0,0,76
28311,49,3,106,34,0,28
28312,0,28,122,0,0,1
28313,3,0,354,6,0,0
28314,0,0,286,0,0,104
28315,0,0,209,0,0,119
28316,0,1,324,0,0,36
28317,0,40,225,0,0,23
28318,0,16,417,0,0,2
28319,0,29,119,0,0,7
28320,0,1,234,0,0,4
28321,0,1,184,0,0,19
28322,0,0,207,0,1,22
28323,12,1,167,0,37,19
28324,23,3,136,11,0,2
28325,0,6,143,6,0,28
28326,0,17,164,0,0,8
28327,0,41,73,0,0,0
28328,0,56,39,3,0,2
28329,0,39,52,2,0,0
28330,0,55,13,0,4,0
28331,0,66,40,0,0,0
28332,0,39,46,0,0,0
28333,0,27,109,0,0,0
28334,0,2,253,0,0,0
28335,0,37,198,1,0,1
28336,0,64,50,1,0,1
28337,0,73,53,4,0,2
28338,0,109,37,2,0,6
28339,0,42,27,40,0,1
28340,0,53,43,2,0,0
28341,0,51,26,0,0,0
28342,0,27,79,35,0,1
28343,0,21,145,11,0,1
28344,0,29,151,6,0,1
28345,0,29,151,6,0,1
28346,0,58,49,1,0,0
28347,0,88,29,40,0,1
28348,1,68,52,4,0,2
28349,1,61,67,4,0,3
28350,0,30,58,34,0,12
28351,4,42,46,55,0,0
28352,0,27,27,75,0,2
28353,0,43,58,27,0,0
28354,0,35,52,0,94,0
28355,0,84,3,0,67,0
28356,0,112,14,0,1,0
28357,0,67,8,0,41,0
28358,0,88,4,0,29,0
28359,0,47,121,0,4,12
28360,0,42,61,0,2,25
28361,0,23,247,0,0,0
28362,0,63,31,0,0,0
28363,0,80,2,0,0,0
28364,0,142,9,0,0,0
28365,0,58,18,6,0,0
28366,0,86,18,0,0,1
28367,0,185,2,0,0,0
28368,0,235,0,0,0,0
28369,9,112,21,0,0,0
28370,0,106,33,0,0,0
28371,0,97,27,0,0,0
28372,0,192,0,0,0,0
28373,0,139,4,0,0,0
28374,0,107,3,0,0,0
28375,0,92,0,0,0,0
28376,0,156,1,0,0,0
28377,0,75,54,0,0,0
28378,0,22,320,0,0,0
28379,6,0,252,0,26,0
28380,6,0,252,0,26,0
28381,60,13,81,0,0,0
28382,60,13,81,0,0,0
28383,0,68,17,0,0,0
28384,0,75,11,0,0,0
28385,0,75,22,0,0,1
28386,0,51,65,0,0,0
28387,0,68,71,0,0,0
28388,0,157,0,0,0,0
28389,0,237,11,0,0,0
28390,0,145,33,1,0,0
28391,0,89,2,1,0,0
28392,1,121,1,0,0,0
28393,0,228,1,0,0,0
28394,0,228,1,0,0,0
28395,0,154,0,0,0,0
28396,0,111,10,0,4,0
28397,0,93,3,0,0,0
28398,0,134,2,0,0,0
28399,0,99,16,0,0,0
28400,0,71,24,0,0,0
28401,0,91,30,0,0,0
28402,0,148,11,0,0,0
28403,0,96,2,0,0,0
28404,0,159,12,0,0,0
28405,0,159,12,0,0,0
28406,0,119,8,0,0,0
28407,0,143,1,0,0,0
28408,0,140,1,0,0,0
28409,0,120,9,0,0,0
28410,0,247,0,0,0,0
28411,0,206,1,0,0,0
28412,2,110,5,0,0,0
28413,7,109,9,0,0,0
28414,0,110,1,0,0,0
28415,0,121,1,21,14,0
28416,0,97,4,0,4,0
28417,0,75,23,0,0,51
28418,23,104,17,0,0,76
28419,46,107,10,0,0,0
28420,42,53,4,14,31,0
28421,0,40,6,0,169,0
28422,0,56,6,0,161,0
28423,1,55,3,0,66,0
28424,5,8,6,0,374,0
28425,0,44,5,6,153,0
28426,0,123,24,0,0,0
28427,0,57,36,0,0,0
28428,4,63,30,0,0,0
28429,0,76,33,1,0,0
28430,0,67,8,0,0,0
28431,0,39,20,50,0,0
28432,2,96,15,0,0,0
28433,0,105,5,0,0,0
28434,0,63,46,1,0,0
28435,3,77,0,1,0,0
28436,0,78,0,0,0,0
28437,0,109,4,0,0,1
28438,0,84,0,0,0,2
28439,0,73,26,0,0,0
28440,0,64,13,0,0,10
28441,0,42,73,0,2,0
28442,0,7,118,1,4,0
28443,0,50,59,0,0,0
28444,0,14,249,0,0,0
28445,0,41,75,15,1,0
28446,1,21,61,31,0,0
28447,0,49,37,6,0,1
28448,0,58,55,6,0,7
28449,0,58,65,0,10,3
28450,0,20,89,0,90,0
28451,0,10,196,5,1,0
28452,0,4,178,0,2,32
28453,0,18,89,2,0,14
28454,0,1,218,0,0,0
28455,0,0,277,0,0,0
28456,0,9,179,23,0,0
28457,0,10,21,167,0,0
28458,0,10,47,168,0,0
28459,0,0,249,6,0,11
28460,0,0,249,6,0,11
28461,0,0,192,0,4,114
28462,0,0,192,0,4,114
28463,0,0,103,59,0,130
28464,0,0,72,54,265,3
28465,0,0,72,54,265,3
28466,1,0,36,113,241,0
28467,1,0,36,113,241,0
28468,0,2,22,250,0,0
28469,0,12,128,26,0,9
28470,0,15,83,80,0,2
28471,0,28,197,8,15,3
28472,0,8,39,286,0,0
28473,1,0,48,315,0,0
28474,0,2,48,143,0,38
28475,0,13,49,126,0,6
28476,4,5,113,56,0,1
28477,0,26,58,109,0,0
28478,0,5,196,40,0,8
28479,0,7,84,198,0,0
28480,0,3,55,135,162,0
28481,0,3,55,135,162,0
28482,0,1,83,16,82,21
28483,0,1,83,16,82,21
28484,0,0,67,70,120,6
28485,0,1,194,48,75,0
28486,2,0,81,121,12,0
28487,0,0,130,86,0,0
28488,0,0,97,183,0,2
28489,0,0,251,16,1,12
28490,0,1,248,23,0,19
28491,2,0,87,228,0,1
28492,0,3,154,5,0,9
28493,0,0,98,150,0,0
28494,0,3,165,67,0,1
28495,1,0,175,62,0,11
28496,0,17,122,9,0,0
28497,0,13,87,22,0,18
28498,0,26,130,32,0,0
28499,0,0,240,68,0,0
28500,0,0,410,0,0,0
28501,0,1,298,0,0,56
28502,4,5,162,0,0,116
28503,0,0,348,0,0,3
28504,0,1,449,0,0,0
28505,0,0,385,0,0,0
28506,0,0,188,0,0,3
28507,3,0,91,95,0,1
28508,0,0,185,0,0,90
28509,0,7,99,1,0,62
28510,0,5,206,25,0,9
28511,0,12,180,0,27,17
28512,1,26,152,1,35,41
28513,0,26,41,1,0,46
28514,0,24,87,22,0,4
28515,0,97,8,2,0,0
28516,0,63,52,0,0,0
28517,0,15,136,1,0,1
28518,10,4,268,2,3,0
28519,0,7,175,0,0,139
28520,0,2,188,0,1,46
28521,3,0,460,0,1,0
28522,0,41,187,0,0,0
28523,6,24,146,12,0,2
28524,0,26,117,2,0,0
28525,0,55,108,1,0,0
28526,0,55,70,7,0,0
28527,0,87,33,0,0,7
28528,0,10,142,31,0,23
28529,0,65,51,1,0,0
28530,0,71,80,0,0,0
28531,0,71,80,0,0,0
28532,0,65,101,10,0,1
28533,0,24,146,7,0,0
28534,0,85,14,1,0,0
28535,0,141,6,0,0,0
28536,2,62,114,6,0,0
28537,0,48,35,99,0,0
28538,0,74,24,26,0,0
28539,0,73,50,3,3,0
28540,2,31,89,36,1,0
28541,0,36,16,29,0,0
28542,0,54,44,17,0,0
28543,0,21,52,0,81,0
28544,0,90,68,0,0,0
28545,14,31,169,16,0,18
28546,0,51,188,0,11,30
28547,0,0,434,0,4,0
28548,15,77,55,0,0,1
28549,2,147,8,0,0,0
28550,0,117,28,0,0,0
28551,0,71,14,0,0,0
28552,0,131,10,0,0,0
28553,0,153,0,0,0,0
28554,0,421,0,0,0,0
28555,0,175,2,0,0,0
28556,0,70,65,2,0,0
28557,0,58,57,0,0,0
28558,0,75,19,2,0,1
28559,0,168,5,0,0,0
28560,0,115,11,0,9,0
28561,0,79,3,0,2,0
28562,0,138,4,0,0,0
28563,0,88,5,10,0,0
28564,0,105,30,0,0,0
28565,0,21,311,0,0,0
28566,1,97,43,1,0,0
28567,1,97,43,1,0,0
28568,36,43,24,22,0,0
28569,36,43,24,22,0,0
28570,12,91,21,0,0,0
28571,12,91,21,0,0,0
28572,0,126,28,0,0,0
28573,0,94,19,0,0,0
28574,0,109,24,0,0,0
28575,0,106,22,0,0,0
28576,0,228,6,0,0,0
28577,0,99,32,0,0,0
28578,0,119,2,0,0,0
28579,0,155,3,0,0,0
28580,0,169,0,0,0,0
28581,0,169,0,0,0,0
28582,0,160,0,0,0,0
28583,0,87,5,0,0,0
28584,0,117,6,0,0,0
28585,0,130,0,0,0,0
28586,0,73,30,0,0,0
28587,0,142,2,0,0,0
28588,0,148,3,0,0,0
28589,0,130,3,0,0,0
28590,0,140,4,0,0,0
28591,0,189,0,0,0,0
28592,0,189,0,0,0,0
28593,0,152,7,0,0,0
28594,0,196,22,0,0,0
28595,0,143,0,21,0,0
28596,0,149,1,0,0,0
28597,0,140,0,0,0,0
28598,0,147,12,0,1,0
28599,0,99,17,0,1,0
28600,0,89,9,0,1,0
28601,0,69,6,8,3,0
28602,0,121,0,0,0,0
28603,0,101,0,0,27,0
28604,0,25,11,3,0,305
28605,0,8,17,0,0,337
28606,0,132,5,2,0,0
28607,0,146,0,1,0,0
28608,0,63,1,0,123,0
28609,0,72,6,0,87,0
28610,0,69,25,1,0,0
28611,0,71,27,7,33,1
28612,0,44,45,0,5,0
28613,2,109,2,0,0,0
28614,2,59,12,0,0,0
28615,0,85,22,0,0,0
28616,0,93,9,1,0,0
28617,1,61,4,0,0,0
28618,0,60,4,0,23,1
28619,0,58,50,0,2,6
28620,0,35,34,0,2,0
28621,0,64,10,4,0,0
28622,0,124,9,0,0,0
28623,0,74,5,0,0,0
28624,0,103,8,0,0,1
28625,0,85,9,0,0,0
28626,0,113,12,7,0,2
28627,1,54,32,0,0,0
28628,0,126,23,0,0,0
28629,0,32,38,21,0,0
28630,0,57,9,0,0,0
28631,0,49,18,15,0,0
28632,0,57,63,40,0,0
28633,0,53,56,14,0,1
28634,0,94,35,3,0,0
28635,0,65,39,0,0,0
28636,0,68,6,0,0,2
28637,26,21,63,6,78,0
28638,0,0,295,3,0,1
28639,0,2,260,82,0,8
28640,0,2,66,199,0,15
28641,0,0,301,1,0,7
28642,0,6,170,19,0,1
28643,0,13,161,57,0,12
28644,0,33,8,135,0,0
28645,0,24,33,142,0,0
28646,0,5,164,147,0,0
28647,0,9,99,19,39,6
28648,0,9,99,19,39,6
28649,0,0,24,0,276,90
28650,0,0,24,0,276,90
28651,0,0,24,0,276,90
28652,0,4,99,0,120,8
28653,0,4,99,0,120,8
28654,0,1,83,0,73,6
28655,0,20,49,20,0,2
28656,0,41,40,137,0,0
28657,0,90,33,0,0,1
28658,9,11,149,20,1,0
28659,0,2,114,134,0,9
28660,0,20,31,63,8,3
28661,0,9,50,202,0,1
28662,0,21,60,111,0,4
28663,8,20,47,60,0,0
28664,0,14,30,89,0,0
28665,13,0,47,288,0,0
28666,0,66,96,114,3,0
28667,0,27,115,9,30,0
28668,0,2,172,0,87,9
28669,0,7,160,72,0,0
28670,6,29,107,68,0,10
28671,0,1,183,136,0,0
28672,0,16,121,102,0,0
28673,0,0,189,85,0,1
28674,0,0,93,213,0,20
28675,0,13,66,172,0,0
28676,0,2,182,35,0,33
28677,0,0,148,43,0,1
28678,0,0,189,141,0,0
28679,0,1,180,32,0,34
28680,0,7,156,108,0,0
28681,0,0,104,168,0,6
28682,0,1,130,40,0,56
28683,0,0,226,2,0,42
28684,0,0,230,14,0,3
28685,0,37,229,1,0,0
28686,0,6,192,0,0,2
28687,0,0,403,0,0,1
28688,0,0,307,0,0,1
28689,0,2,557,0,0,0
28690,0,0,378,0,0,0
28691,0,0,497,0,0,0
28692,1,0,283,0,0,1
28693,13,0,160,5,0,23
28694,0,0,86,109,0,9
28695,0,2,84,63,0,21
28696,7,4,179,30,0,6
28697,0,0,188,86,0,12
28698,5,2,74,43,0,68
28699,0,0,117,30,8,2
28700,0,1,266,0,9,37
28701,0,14,145,0,0,47
28702,0,81,28,4,0,0
28703,0,37,88,0,0,0
28704,0,17,72,43,0,0
28705,0,3,100,22,0,9
28706,0,1,254,64,0,4
28707,43,0,232,2,2,13
28708,0,0,350,0,3,3
28709,9,23,75,0,0,0
28710,0,8,100,139,0,1
28711,0,9,142,2,0,0
28712,12,16,156,0,0,0
28713,1,54,58,3,0,0
28714,0,97,28,15,0,10
28715,0,34,68,2,0,14
28716,0,86,20,4,0,12
28717,0,22,144,11,0,0
28718,0,22,144,11,0,0
28719,0,19,124,0,0,1
28720,0,29,107,32,0,0
28721,0,14,119,166,0,0
28722,0,39,153,11,0,0
28723,0,36,53,34,0,0
28724,0,28,118,3,0,0
28725,0,58,33,0,1,0
28726,0,43,85,3,2,0
28727,0,19,130,4,0,0
28728,0,31,27,29,1,0
28729,0,17,15,108,0,1
28730,0,23,68,45,0,0
28731,0,119,19,3,0,0
28732,0,67,125,15,0,0
28733,0,2,356,24,0,0
28734,0,50,252,0,0,0
28735,0,58,12,7,0,0
28736,2,50,99,0,0,0
28737,1,96,10,0,0,0
28738,0,133,16,0,0,0
28739,3,74,10,0,0,0
28740,0,92,7,1,0,0
28741,0,257,34,0,0,0
28742,0,126,44,0,0,0
28743,0,78,22,0,0,0
28744,0,150,9,0,0,0
28745,0,77,1,0,0,0
28746,0,115,13,0,0,0
28747,0,100,3,0,0,0
28748,0,109,14,0,0,0
28749,0,141,5,0,0,0
28750,0,106,24,2,0,0
28751,0,130,0,0,0,0
28752,2,33,217,0,0,0
28753,0,25,357,0,0,0
28754,0,124,30,7,0,0
28755,21,49,24,7,0,0
28756,21,49,24,7,0,0
28757,25,39,57,2,0,0
28758,25,39,57,2,0,0
28759,1,137,24,0,0,0
28760,0,96,26,0,0,0
28761,0,102,15,0,0,1
28762,0,159,24,0,0,0
28763,0,53,61,0,0,0
28764,2,36,51,0,0,0
28765,0,164,11,0,0,0
28766,0,122,1,0,0,0
28767,0,122,1,0,0,0
28768,0,230,1,0,0,0
28769,0,84,21,0,0,0
28770,0,73,4,0,0,0
28771,0,86,47,0,0,0
28772,2,94,43,0,0,0
28773,0,123,2,0,0,0
28774,0,122,0,0,0,0
28775,101,58,8,0,0,2
28776,2,95,14,0,0,0
28777,2,95,14,0,0,0
28778,2,114,3,0,0,0
28779,2,114,3,0,0,0
28780,0,91,47,0,0,0
28781,0,54,61,95,0,0
28782,0,120,6,91,0,0
28783,0,233,0,0,0,0
28784,0,141,5,0,0,0
28785,0,176,3,0,0,0
28786,0,101,0,0,0,0
28787,0,131,0,2,0,0
28788,0,84,11,0,0,0
28789,0,166,0,0,0,0
28790,0,158,1,0,0,0
28791,0,97,20,0,0,23
28792,0,84,21,0,0,45
28793,0,183,0,0,0,0
28794,1,103,10,0,22,0
28795,0,39,14,0,47,0
28796,0,103,2,0,0,0
28797,0,86,26,8,0,0
28798,29,25,83,0,73,0
28799,0,112,8,0,4,0
28800,0,140,1,0,0,0
28801,0,74,10,0,0,8
28802,0,81,66,0,0,0
28803,0,101,5,0,0,0
28804,0,76,1,0,0,0
28805,2,30,13,0,96,0
28806,0,103,6,0,0,0
28807,0,51,62,0,0,0
28808,0,95,30,0,0,0
28809,0,73,40,0,0,0
28810,0,103,4,0,0,0
28811,0,83,16,0,0,0
28812,2,202,9,0,0,0
28813,0,90,13,2,0,0
28814,0,40,35,8,0,0
28815,0,46,75,46,0,0
28816,0,122,3,0,0,0
28817,0,41,15,0,0,0
28818,0,48,61,0,0,0
28819,0,58,11,1,0,1
28820,0,52,36,3,0,2
28821,0,61,1,0,0,0
28822,0,31,125,0,16,0
28823,0,4,236,0,53,5
28824,0,38,93,0,0,5
28825,0,0,311,0,0,2
28826,0,29,126,48,0,0
28827,0,24,74,130,0,0
28828,0,19,91,56,0,0
28829,0,8,63,115,0,1
28830,1,5,49,178,0,6
28831,0,1,91,174,0,5
28832,0,0,109,108,0,0
28833,0,41,73,48,0,17
28834,0,52,114,0,41,7
28835,0,52,114,0,41,7
28836,0,0,85,138,139,2
28837,0,0,85,138,139,2
28838,0,13,21,164,0,2
28839,0,10,97,38,68,8
28840,0,47,38,0,0,0
28841,0,73,15,16,0,0
28842,0,66,26,20,1,0
28843,0,12,74,42,2,8
28844,0,13,78,48,0,13
28845,0,45,62,29,0,6
28846,0,7,193,91,1,0
28847,0,30,90,90,0,0
28848,0,19,65,40,0,2
28849,0,2,142,89,0,38
28850,0,1,48,247,0,4
28851,0,12,129,99,4,2
28852,0,13,111,137,4,0
28853,0,42,222,28,6,7
28854,0,3,188,92,0,4
